Result,Count
100000000000011011100000011001,1
100000000000011000001101111010,1
100000000000001001100101000000,1
101101000101001000001110111010,1
101101000111010101111001110110,1
101101000101011110101100001110,1
101101000110010010111010110110,1
111101000110000111111000101011,1
101101000110011010111010100000,1
111101000110001100010101011001,1
100000000011100101111001011010,1
110000000010010010011001010110,1
100000000011011001010001011001,1
101110011000000011001000111111,1
100000000001011101000001101001,1
100000000000010111111110100110,1
111101000110010111000000011000,1
101110101110010100100010011010,1
100011101000010000111010011011,1
111101000110011001100001111000,1
101110011011001111000100011010,1
100000000000001111110000001000,1
101101000110100000000010111011,1
100000000000010111001001011010,1
101101000111011000001000010001,1
101101000111011001011101010111,1
100000000010110001100101011010,1
100011011111100000000100011011,1
101101000101101010111110110001,1
100000000011000101101001110010,1
100000000000001000000011110111,1
011101000100001000001000011000,1
101110011001010101111001000000,1
100000000000001000000110000110,1
101110101110000110011000100000,1
111101000110010011100000000000,1
110011011110011010000100010111,1
110000000000010110100001101011,1
101110011000010100011011110111,1
111101000110011100011110111010,1
100000111000010011100100101101,1
110000000010010011011110011000,1
001101000110010100011010000110,1
101101000111011000111101000000,1
101101000101011110100111110001,1
101101000101011010011001110001,1
100000000000010111110100110011,1
111101000111101100011101110001,1
111101001111011100011110100000,1
101110101111000010011001101110,1
100000000011001010000010001000,1
011101000110010110100111000000,1
100000000011001100010100101000,1
110000000011011101110000111000,1
101101000110010110011001011000,1
100000000000000100011001010001,1
000011101000010000001000011010,1
100000000011010100100111100100,1
101110011001111111001000110001,1
100000000011011001101001010001,1
100000000001001110000101100001,1
101101000110011010000011111010,1
100000000011010010000001000000,1
100000000011110110011001000110,1
000000111000010001100100101000,1
100000000011000100010001001001,1
101101000111001000110000010001,1
100000000001001101101001010011,1
111101000101011000001011000000,1
101101000101011110101000100000,1
101110011000010001101100101110,1
100000000000010000000111011000,1
111101000110011111111001111111,1
101101000110010001011000110001,1
000000000010001010111010111000,1
001110011000010100010100000000,1
101101000101101011011000111110,1
100000000010111001101000110001,1
101101000110010010001001011000,1
110000000001110001100000011000,1
101101001110111100011001011000,1
010000000011010000000111110001,1
100000000000010101111101110001,1
101101000110001010001010011001,1
001110101110110010000110100111,1
100000000000101010111000000000,1
100011010000001110100101110001,1
100000111000010101110101111010,1
100000111001011100011001111000,1
110011011110110110100110111100,1
111110011000011100000001010111,1
001110101101001100011011000110,1
100000001001001100011010110111,1
101101000110001111000001111000,1
101101111110010101111010111010,1
101101000101000000001000111011,1
100011011101011101011010101000,1
101101000111000010000001100111,1
101110101111100010000001110111,1
100000111011011101111001101011,1
100000000000010111000011111111,1
100000000000000000001000111000,1
111101000111010110100000001110,1
100000111011000111000110010110,1
101101000111011010010100111001,1
000000000000011001100001000101,1
010000000000010010000101001110,1
100000000000000011011011101110,1
100000000000010110101011001000,1
110000000011000010001001101000,1
100000000011011100011010101101,1
101101000111100110011001110000,1
100011011111100100010100110001,1
000000000000010100011110000000,1
100000000010111000001000101011,1
100000000011001100011001001001,1
101101000110001011100111110001,1
101101000101000000101010101110,1
100000000000010101111110110001,1
111101000101001000000111101000,1
101101000101000011101000000000,1
101101000110010101000111011000,1
100011011110011010111101110001,1
000000000011011100011001101000,1
100000000010010100011001100110,1
111101110000010000000111011010,1
101110011000000001011010011111,1
111101000101011100011001010001,1
100000000001101010110000011010,1
100011011110000001100101111010,1
000000000001101010111000011111,1
101101000110011100011001001000,1
100000000000101010111001010000,1
101101000111011111110101001000,1
110011101110010100011000011001,1
101101000100010000111001010010,1
011101111110000100011001001110,1
101101000111000110010110001011,1
100011011110110100111011100001,1
100011011110110100011011011110,1
101101000100000110100001100000,1
101101000110001101111000100000,1
100000000001010000000001100101,1
101110101110011110101001010011,1
100000000000010000000111111011,1
110000000011000101111111011000,1
111101000110001000001010000110,1
001110011011011100011001000010,1
101101000111010110000001010000,1
100011011110010010001001011110,1
101101000110011111001001011000,1
001101000110010010101010110001,1
100000000000010100011110000001,1
111110011011000110000001101001,1
101101000110100010110000101001,1
001110011000010100011011000111,1
111101000110011110011001110001,1
100000000000011011011001100001,1
110000000000000100010101000110,1
100000000000010000000110010001,1
101110011011000111001010100110,1
111101000110101001001000101000,1
100000000000111100011001011111,1
101101000110011011011011111011,1
100000000001110100011101010001,1
101101000101011100011011001001,1
101101000111010000001111111110,1
101110011001011111110110111001,1
001101000110000001101001100111,1
100000000011011001010100001011,1
100000000001110011101001101000,1
100000000011001110011010001101,1
110000000010111001101101000000,1
110011011100011010001101011111,1
001101000110001000001010000001,1
110000000000100000001100101011,1
100000000000110001111010001000,1
100000000011011000000001011111,1
001110101110100001100111011001,1
001101000101000100101111101110,1
100011011110011100000001011111,1
111110011000010110001000110001,1
100000000010110010011000001000,1
100000000000011100010001010001,1
110000000010011111110000010001,1
101101000110011111011011111001,1
100000000000010010101000111000,1
101101111101001110000111010001,1
111101000110001010111110101000,1
111101000110111010111110100000,1
111101001110011000000001011010,1
101110101110010011100001010001,1
000000000011011001101110111010,1
100000111000100111001100001001,1
011101000101010110000110101000,1
011101000111011110001000100001,1
100000000011010110100000000110,1
100011010000000101110101001001,1
110000000000011101000111111010,1
100000000000011001101100011100,1
000011011101001110100001110111,1
100000000000011001100100101000,1
101101000110100010111000010001,1
111101111101011100011001101011,1
100000000011011000101010101011,1
011101000110010110100001011010,1
100000000011010101101100101001,1
100000000000010111001001011000,1
100000000000011001011001010010,1
100000000000011011100100011000,1
100000000011010000000100101000,1
101101000110010010110000110001,1
101101111110001000001000000110,1
111110101111101010111110011111,1
101101111110110000001010011001,1
101101000110000011101010010001,1
101101000111010000000110110001,1
000011011110011100011001100000,1
100000000000001011100010001110,1
001101000110010110000001000001,1
100000000000010101101001010001,1
100011101000010110101001010001,1
110000111011110110001111100000,1
101101000110001100011011101011,1
100000000011000001100001111010,1
110000000000101100011101110001,1
100000000000011100010000000110,1
101101000100000100011111010001,1
110000000011001001100111101101,1
101101000111101100101010001101,1
100000000011011100011001111000,1
101101000110010100101001111000,1
101101000101010000001100111001,1
100000000000011111110101001110,1
110000000000101100011110011010,1
101101111110110011100100101000,1
111101111111100010000111011111,1
111101000110110111001100101101,1
101101000111011010000001101101,1
111101000111010011101010011011,1
101101000110011001011000010100,1
001101001101011100010110100001,1
010000000000101110101010101000,1
111101000110100000011000100000,1
110000000001100111111001001000,1
100000000001000001101001010001,1
101101000101000010110101011000,1
100000000001101110000100011010,1
110000000000010100010001110001,1
000000111010111011100001001000,1
111101000110010011101101001000,1
101101000110010000000001011010,1
110000000010000010111000110001,1
101101111101001100011010110001,1
000011101000010110101101100001,1
101101000110100011101000100111,1
101101000110011100100111110001,1
101101000100010101111001101000,1
100000111000010101111110010001,1
100011011110111001101000101001,1
100000000000011100011011111000,1
101101111110011000000011001110,1
100000000011000110011001011010,1
100000000000010000001010001000,1
100000000000101001100110000001,1
001101110000001100010000011000,1
111101000110011011100000011010,1
100011011110001100101101110011,1
110000000000000110000001011001,1
100000000011010110001000110001,1
000000111000010100010000111010,1
101101000110111010101011001101,1
100000000011110111111001110001,1
100000000011001100010100011111,1
100000110101101101111010100101,1
001101001110001011100111111000,1
101101000100001011100110011001,1
101101001101000100011001100110,1
100000000000011010001101010111,1
100000000011011111001001010010,1
100000000000011010111010001000,1
110000000001100010000111001011,1
101101111101000110000101110111,1
101101000110010011111000110011,1
110000000000011001100001100111,1
101101000101010101111000011100,1
111101000110010010111011010001,1
101101000110010100110000111001,1
111110101101101010001100111011,1
110000000011011010001000001001,1
101101111110101001011001001001,1
111101000110100110000011100100,1
100000000011001000001100010001,1
101101000110100100010000111100,1
111110101101010010100100110001,1
010000000001011000000111101000,1
110000111000011100010100001101,1
101101000110110110011101010111,1
100000000011110111111010101000,1
101101000101000100011110111110,1
100000000000101110010110100110,1
100011100101011010111000111000,1
100000000000111010001001011010,1
101101000110011101111101011000,1
010000000011001000001100011111,1
101101111110011011101001011100,1
100000000010010100011000111010,1
100000000000010010000001111000,1
111101000110011110011010111000,1
111101000100011110001100101001,1
111101000110011001100111011110,1
100000000011011101111001001000,1
100000000011100010000100110111,1
101110011000000110100001010001,1
111101000101100110001001101000,1
101101000100101010010101011111,1
110000000000000100111001100001,1
101101000110010100011010101011,1
101101000111010001011000100000,1
101110101110000110100000000000,1
101101000101101111011011011000,1
101101000101100100010001110001,1
101101000101011111111101001110,1
100011101001101001101001001001,1
100000000010010110100001010001,1
100000000010110010111001100000,1
101101000111110111111000011001,1
100000000000001010011101100000,1
110000000000101110000001011111,1
110000000011111010110000000001,1
100000000010010011101100111010,1
110000000011000010111011110001,1
110000000000010011100001001000,1
101101000101100111111001111110,1
100000000011011000000001000000,1
101101000110100101111101011011,1
011110101111010100010000100000,1
001101000101011000001010011001,1
111101111111011110001101001000,1
110000000000001010111011000000,1
101101000110101001110001000001,1
100000000000011001101010111111,1
100000001110010100010001101110,1
111101111101000111110100100100,1
100000000000001110101001000000,1
101101000110010110011101001011,1
100000000000011001011000001110,1
101101000110010000000001010000,1
101101000101011000000011101011,1
110000001000000011011110100001,1
101101000101010010111010011001,1
111110101101000100011101110001,1
001101000110010000011001110001,1
101101000110100100101110010001,1
111101000110001100011000111010,1
101101000101011110011001010100,1
011101000110010000000111011001,1
110000000010010000000100001011,1
101101000110101100011010011111,1
000000111001101101100110111000,1
101101000110011110000100011111,1
101101111110011100010110000000,1
100000000011100100010100111010,1
110000000000101000000001101110,1
101101000101001010001101010111,1
101101111110000111111001111111,1
100000000000000100110100100000,1
100000000000010110011001110001,1
101101000101011100001000011001,1
100000111000011000001001010001,1
110000000001001110110001000000,1
000000000000001100011001011010,1
111101000110011100011001010001,1
101101000110000101001001111000,1
101101000110001010111001000000,1
101101000111010001101001101001,1
010000000000010010011111011010,1
110000000011011011011001011010,1
110000111001101010101101011011,1
110000000011101100111001010001,1
110000000000010001011001100000,1
100000000011010101111010011111,1
110000000011011010111111101000,1
100000000000010000000110011000,1
101101000110011100011011011010,1
101101111110111110101010100110,1
100000000000000110100100110000,1
000011101010000110000101110001,1
110000111011100100011000110001,2
101101000111101101001101000111,1
100011010110111101100010110110,1
101101000110010010000110110010,1
100000000001000110000011011000,1
101101000110110001010010100000,1
100000000011101111001000110001,1
111101000110010011111001001000,1
101101000110000110000001101000,1
100000000000010101011101000110,1
111101000110111100011000001000,1
111101000101011111111010010001,1
110000000000010111111101111011,1
100011011110011101110101110001,1
100000000001100111110001101011,1
101101000111100100100111001110,1
101110101110001100011000100001,1
101110011000001111111010011011,1
100000000011101001011001001011,1
101101000101011001101001001000,1
111101000110011101001001000000,1
101101000110011001100001000101,1
101110011001111000000111111000,1
100000000000011000000111111001,1
101101000110011010001000011010,1
100000000001110111111001000001,1
011101001110010100011110101000,1
110000000000100000000000101001,1
101110101111001110001010100110,1
100000000011011011100010001001,1
101101000110010001010100000110,1
100000000000001100011001101011,1
101101000110001110011011010001,1
101101000110101000111010000110,1
001101000111011110100001100000,1
000000000000001101111001101001,1
101101000110000100100111110001,1
111101000110011100010000011001,1
101110101101000101100000111011,1
110000000000011000001001001101,1
100000000011100000001001100000,1
101110101110011110100001010011,1
101101000110011010111001010001,1
101101000110010011101101110111,1
101101000110011100011011011001,1
100011101011010000101010011100,1
101101000110111100011001111001,1
110000000000000010000000011000,1
101101000110000101111010001000,1
001110100001010011111000010001,1
100000000011111001101000100001,1
111101000101001100100000110110,1
100000000000000010111100010001,1
111101111110000100010100011001,1
000000000000011101101001100001,1
100011011111011110001001001011,1
010000000000010110010001001110,1
111101000101001010111110111000,1
101101000110011110100001011010,1
101110101110001100110001100000,1
111101000101010011100011110001,1
111101000110101010011001010001,1
110011100110010100011101000000,1
111101000110111100011010110001,1
100000000000100010111100110001,1
101101111110011110100001100001,1
100000000000010001100100100110,1
100011011101011010000010100000,1
101101000110010000000101100110,1
101101111100101000000100011000,1
000000000000001111001100111000,1
100000000011000110011001001101,1
100011011110011101111101010001,1
110000111000100010000001011000,1
101110101110011011101101000000,1
100000000000000011011001110000,1
101101111110000110000100100111,1
101101111111101100011010001110,1
100011101000011011101100100000,1
100000000001101010000001100101,1
101101000110011100010001000110,1
100000000011111011111001110111,1
100000000000010100011001110111,1
010000000000001000000111011100,1
101101111110011110011110011001,1
101101000110011000000001111000,1
100000000011001101100100001000,1
101101000101101001100001110001,1
100000000000010101111000111000,1
111101000101010010111000111000,1
100000000000000001101101110001,1
100000000010011100011010000110,1
111110011011010100111110111111,1
101110101110010110011100011011,1
100000000000000100011001010100,1
100000000001010000001100101001,1
101101000101010101101000110001,1
100000000000001110101001000001,1
100011011110000100011101001110,1
101101000110000010111110111000,1
100011101010011111111010001000,1
011101000110010100011001011010,1
100011010011101010111011000110,1
101110011000001110001000101000,1
101101000110010000000010100110,1
101101000111100100010100010000,1
100000000001111100101000101000,1
100011100110110001111010100000,1
100000000000010100011001000000,2
100000000000011101111000111000,1
100011011101000010011000101000,1
100000000001001011010110110011,1
100000000000010010111010100001,1
100000000010001101111010111000,1
101101000111010110000001110001,1
111101000100000100110011011001,1
100000111001111100011111010110,1
110000000010011110101001110001,1
110000000000010111111000101011,1
101110101101010111111001100000,1
101110101111010101000111010001,1
101110011011011001100000000000,1
111110011000101100011111101110,1
100011011110000010000110101000,1
101110101110000010111000000110,1
101101000110001110000000110001,1
100000000011011111000101011010,1
100000000011001111000001011010,1
100000000011010110011001000000,1
101101000110000110100100110001,1
010000000000011110010001111001,1
111101000110011000000001001000,1
001101000101010001011111110001,1
100000000000011010111110010001,1
110000000000011001101100111010,1
101101000101011101000100011111,1
110000000011000111111111010001,1
100000000000010011101100111000,1
010000000011010101111001001011,1
110000111000001100011001010001,1
100000000011001111001110001110,1
101101000111000000000111100000,1
100011011110010101110110001011,1
101101001110101100011001011000,1
100000000000101001100011001011,1
100000000000011100011010110001,1
111110101110010110100100111111,1
100000000000011000111001011000,1
101101000101001110001011010001,1
111101000101101110100000100001,1
101101000110010111111011010001,1
100000000000001100000001111010,1
101101000110100010111110110001,1
101101000110010010010000010110,1
100011101001011011101010011111,1
101101111110011010100011000110,1
100000111000010100101110001101,1
100000111000001011010100111011,1
100000000000001011101100110010,1
100000000000100111001000111111,1
110000000001011101111010000000,1
100000000000010100011000001001,1
101101000110011010110100000000,1
100000000000101101110110110010,1
101101000101000100011000111001,1
100000000000011010000001100000,1
101101000110011100110101010001,1
101101000110011101100111000111,1
110000111000101101110000111111,1
101101000110110101111001001000,1
100011101011110010111000000111,1
100000000011100010111001001110,1
100000000011100110011000001000,1
101101001110011100011000011010,1
101101000110001011100101111100,1
101101000110011000000001110001,1
101101000110010101010000011000,1
001110011000001010111101001110,1
111101000110000000001101000110,1
100000000001101000110100111001,1
100000000000101100011101001000,1
101101000110001111111110110001,1
100011011110011010000000111000,1
101101000110101001101010111111,1
001101000110010101001001110001,1
110000110100101000000001001000,1
101101000110010011100101011001,1
101101000110000011100110011000,1
100000000011010010111011110001,1
100000000001000011100001011001,1
101101000101011110100001010100,1
100000111000011011011011110001,1
101110011000010100011001110001,1
010000000011000010000001000111,1
101101000101100100010000110001,1
011101000110010111111011000000,1
100011011110000100010001111001,1
111101000101010100011001000000,1
101101111111000100011001000000,1
100000000011001101110101100111,1
100000000011001111011001000110,1
110000000000010101101100010001,1
101101111101001110100001100000,1
100000000011010010111011101001,1
100000000000000011100001001001,1
101101000111010100010100100001,1
100000000000010011101001010001,1
001101000101000011100001100001,1
101101000110000001011000110001,1
100000000000010101100001101110,1
100000000000000101111101111100,1
101101000110011000111001000110,1
101101000110010001011011000110,1
101101000101011111111011000110,1
100000000001111101011011100000,1
101101000111011010111110111001,1
011101000111101011011011010001,1
100000001001000010000110110011,1
111101000110010100000101100000,1
101101000101011101101010100000,1
111101000110111101111001001101,1
001101000101010110010100110001,1
111110011010011100001011101000,1
100000000000100101101101001000,1
100000000000010100011101000101,1
101101000110001100011100101000,1
100011101011000010000001110001,1
111101000110101100011001101110,1
111101000100010010011101111000,1
111101000110001011101010001110,1
100000000000010101111101100110,1
100000000000111111111001000001,1
100000000011000110100001011010,1
100000111011110001101001011010,1
101101000110011101100000110001,1
110000000000010101111001011111,1
101101000110010111111001011110,1
000000000000011100011011101000,1
101101000101101000000111110001,1
100000000000011010111011110001,1
100000111011011101000110000101,1
100000000000010010000100010001,1
111101000110000110101010100001,1
101101000101011001101100110011,1
101110101110010100010000010001,1
100000000000010000000001110111,1
001101000110000001100001101110,1
110000000000001011100001001000,1
101101000110001010111010101010,1
110000000011010111110101001011,1
100000000000001001100100010001,1
110011101010010001101110100000,1
101101000110000011011000110001,1
100000000000101111001010100000,1
110000000011100001100000111000,1
110011011110011010000001001000,1
110000000000011100011011100000,1
100000000000101100011011011000,1
111101000111011000000001101000,1
101101000110011000001010001101,1
101101000110011100011000101100,1
100000110110010001111110101110,1
101101000110011001100111101011,1
101101000110000001100000011010,1
010000000010010001111101010001,1
110011101001010100010110011000,1
101101000111100010111011010111,1
101101000101011010111001101001,1
100000000010011110001110010001,1
101101000101010100011001111000,1
110000000011000101111110101110,1
100011101000010111001000101011,1
101101001101011111111010000000,1
100000000011011011100111110000,1
111110101110001000001111001001,1
100000000001010000000111101000,1
101101000110011011100000011110,1
001110011000010110100000110111,1
100000111001101111110000110111,1
111101001110101011100111001011,1
100000000000011000000001110011,1
101101000101011011100001101110,1
101101111110011101000101001011,1
100011011110000010110110011001,1
100000000000010101101101110111,1
111101000110101100011110101101,1
111101000101001000000001011010,1
100000111000001010010001011000,1
101101000110001101100110110111,1
100000000000000010010001000000,1
000011011101010110100101001001,1
100000000010010110101001010010,1
100000111000010001000001010001,1
100000000011010010001010111000,1
111110101110010101111010100001,1
100011101011101001101001110001,1
100000000000010101111110111000,1
001101000110010101111001111000,1
101101000110010011101100111010,1
000000000000001000000111100110,1
101110011000001011011001001011,1
101101000110000110011101110001,1
101101000110010101111001011000,1
