Result,Count
000000000011001010111101100011,1
010000001110001010100100001010,1
000000000011011000010100100010,1
000000000111000010111101001011,1
010000000011010000000100100011,1
000000000011000000011101000011,1
010000001111011010101001001010,1
010000001001011000111100110010,1
100000001011000000100101000010,1
000000000111010000101101101010,1
010000001111011000111001100011,1
010000001011011000110100100000,1
000000000111011010111101001010,1
000000001011010010111101000011,1
000000000111011000011101000011,1
010000000011010000110100101011,1
010000001111011010101100101011,1
010000001111010010110101110010,1
000000001011010000011100100010,2
010000000011010010000100000010,1
010000001011011000000100100010,1
110000000011010010010101000011,1
000000000011011000001101100010,1
010000000111001010100101101011,2
000000000011011010101100101011,1
110000000011010010111100100010,1
110000001111011010010100100010,1
000000000111010010111101001011,1
000000000011011010101100001011,1
010000001011011010001101101011,1
010000001011010000011100100011,2
000000000111011000110100011011,1
000000001010011000110101001011,1
000000001111001010101101110010,1
110000001011011000101100000010,1
010000001110011000010100101011,1
110000000011011000110100100010,1
100000001011010000000100000011,1
100000001011001000011000101010,1
010000000000001000100100110010,1
010000001011011000010100000011,1
110000001111010010111101101010,1
000000001111001010010100001010,1
010000000111010000111100001011,1
000000001010010000110100101011,1
000000001011010010111101101011,1
010000000011000000100100100011,1
000000000011011010011100000000,1
010000001011011010011000101000,1
110000001111000010000100001011,1
000000001010010010010100000011,1
000000001111010000010101101010,1
010000001011010010110100100010,3
000000001111001000110100010010,1
100000001111010000110100101011,1
110000001011000010110100000011,1
000000001111001000011101001011,1
000000001111000000111101000011,2
110000000111000000111101100010,1
000000001011011000111101101010,1
010000001011001010100100000010,1
100000001011010000001101100010,1
010000001101010010010100100011,1
000000001001010000110100000011,1
010000001111010000010101111011,1
110000001011010010011101001011,1
010000001111011010111100001011,2
010000001111001010100100100010,1
010000001111001000100001011011,1
000000000111011010111100001011,2
000000000111000000100100101011,1
000000001111001000101100110010,1
010000001011000010111100001010,1
000000001011010000001101001011,2
000000001011010000011101000010,1
000000001111010010000100001010,1
000000001111010010100001000011,1
000000001011001000100101100010,2
000000000111010000010100101011,1
000000001011010000111101010010,1
000000001001010000100100101010,1
000000000011001000000100101010,1
010000001011011010110100000011,1
000000001111010000011101001010,1
010000001011010010110101100010,1
000000001111001000101100100011,1
010000001111010010000100101011,1
000000001001001000100100100010,1
000000001111010010000101110010,1
000000001011000000101101011011,1
010000000111000000000100000011,1
010000000111010010100100000011,2
010000000111000000100100100011,1
010000001011001010100100000011,1
100000001111001000100101101011,1
000000000111000000101101000010,1
100000000011001000111100000011,1
000000001101011000000101101000,1
010000001011001000111100101011,1
010000000111000000101101101010,1
000000001011010000110101101011,3
100000000111001000100100001010,1
010000000011011010101101100011,2
000000001111000000101100000011,1
010000001101011010100101100011,1
100000001111011000110101001010,1
000000001111011010110101000010,2
010000001111011000111100111011,1
000000001011010010110101101010,1
000000001011000010111101001010,1
100000001011010000100100000011,1
000000000111001010100101000010,1
010000001111010000011100101011,1
010000001110010000111000000011,1
010000000011000000110100000011,1
010000001011010000010101011010,1
000000001011011000101001100011,1
110000001011011010001100000010,1
100000001011000000000100000001,1
000000000011001010100101101010,1
010000000101011010010100101010,1
100000001011010000011100001011,1
010000001111011000011101001010,1
010000001011000000101100101011,1
010000001011011000110100011010,1
100000000111010000011100001010,1
000000000111011010100100101010,2
010000001011000010100100001011,1
100000001011011000101101010011,1
000000000011011000100100101010,1
010000001011000010110101100010,1
000000000011011000011100000010,1
010000001001000010111100101010,1
000000001111011010110101011010,1
000000001111000010111100100010,2
010000000111001000110100001011,1
000000001111001000110101001010,2
000000001111010010110101101011,2
000000001111001010100101001010,1
000000000111001000000100000010,1
010000001011010010000100101010,1
010000001011011000000101000011,1
000000001111011010001101101001,1
000000001111011010010100001010,2
000000001010001010100100010011,1
000000000111001000100100100010,1
010000001111001000111100110011,1
010000001011011000101101011011,2
010000000111010000101101101010,1
010000001001010000100100000011,1
010000000010010000101100101011,1
010000000011011010101100001010,1
010000001011000000110101000011,2
000000000011010000101101011011,1
000000001011010000101101101010,2
110000001011011000110101100011,1
000000001011010010001101101010,1
000000001111000010110100001011,5
000000001111010010000100001011,1
010000000111000000100101101010,1
010000001111000010100100100011,2
010000000111010000101100011010,1
010000001111010010110101010011,1
100000001011000010100101000010,1
000000000111010000111101000011,1
000000001111010010111101001011,1
010000000111010000110100100010,1
000000001111000000110100111011,1
000000000011011000110101100010,1
000000001011001000110101000011,1
010000000111010000010101000011,1
010000000011011000111101101011,2
010000001111011000010100001011,1
010000001111000010110100100011,1
010000001011000000100100101010,2
010000001011010010101101101011,1
010000001111010010011100001010,1
000000000011010010010100000011,1
010000000011011000000101100010,1
010000001011010000101100000010,3
000000001111001010010100110010,1
000000001011011010101100101011,3
010000000111010000101101100011,2
000000001010010010100100000011,1
010000001111011000110100101010,5
010000001011000000110100100011,3
110000001111010010111100001011,1
000000001111000000110100100011,3
010000000011011010101000101010,1
000000001010011000100101101010,1
100000001111010000110100001011,1
010000000111011000101101100011,1
010000001011010000100100001011,3
000000001011010000100100011011,2
110000001011000000111100000010,1
000000001010011000110100000010,1
000000001110011010000100101010,1
010000001011010010100100100010,1
010000001011010010000101100011,1
010000001111000000000101000010,1
110000001011010010100100100001,1
000000000111011010111100001010,2
010000001011010000111101000010,1
000000000111010000000100001011,2
010000001011011010000101101011,1
010000001011011010010101000011,1
000000001111011000110100001011,6
110000000111001000010100101010,1
010000001111010010110100100010,3
010000000011011000010101000010,1
010000001111011000111101000010,1
000000001110001010110100101011,1
100000001111001000000100000011,1
000000001010000010110100100011,1
010000001011011010100101000011,2
000000001111001000110100000011,2
100000000111011010110101101010,1
000000001111011000011101101010,3
010000001011010010010101000011,1
000000001111011000101100101010,4
010000001011010010111100100011,2
000000000111011000110100000011,4
000000001011010010011100101010,3
010000000011011000001100100010,1
010000001011010010100101111010,1
000000001011001010110100110011,1
000000000011000000110000101011,1
000000000001010010010101100011,1
000000000111010000000100111011,1
010000001011011010101100000011,1
000000001111011000100100100001,1
000000001111010010000101100011,2
110000001011011010110100001010,1
000000000111010010100100001011,1
100000001111011000000000000011,1
000000001001001000110100101011,1
010000000011011010100100101010,1
010000001111001010011100001010,1
010000001111011010101101110011,1
000000000111011000111101000010,1
110000000011010010101101001011,2
000000000011000000000100111010,1
000000001011010010001100001011,2
010000001011011000110101001010,2
010000001111011000101100111010,1
010000001011000010100101001010,2
100000000011001000111101100010,1
010000001011001010110100100010,2
000000001101001010100100100010,1
110000001111011000111101000011,1
100000001011001000111101100010,1
000000001111011010100100101011,4
010000000111011000111100000011,3
100000001111000010111100001011,1
010000001111010000111001100011,1
000000001011011010010100100011,3
000000001111000000000101100011,2
010000001011010010100100110011,1
000000001011010010101101000010,1
100000000111001000101100101010,1
000000000011000000110101001011,1
000000001111010000100100110011,1
000000001111001010111100110010,1
000000001011011010111101100010,5
000000001011011000000101101010,3
010000000011011010101100011010,1
000000000010011010110101111010,1
110000001011011000111100100010,1
010000000101011000000100000011,1
010000001011011010101000100010,1
000000001011010000000100010010,1
010000001001011000111101101011,1
010000001111011010111101001010,2
000000001111000010011101101010,1
100000001011011000101100000010,2
110000001011011000101100101010,1
010000000011011010101100101011,2
000000001111010000111100101010,1
000000000011000000111100010010,1
000000001111010000010100100011,3
100000001111011000110100101010,1
000000001011010010110100110011,1
100000001111011000100100001010,2
010000000111010000101101001011,1
000000001111011010011100110010,1
000000001011001010111100100011,1
000000000111000000101100000011,1
010000001111001000010100110010,1
000000000111011010111100101011,1
000000001010011000100100001011,1
010000001101011010101101001010,1
010000001001011000100100100011,1
000000001111001000101100001010,2
010000000011010010000101100010,1
010000001111011010000101101010,2
000000001111001010110100001011,4
000000001111010000000101101011,1
000000001010010000100100000011,1
000000001011010010101100000010,2
000000000111010010101101111011,1
000000000111010000001101110010,1
000000001011011000100100001011,8
010000000111011010110100101011,2
010000001111000000101100011010,1
000000001011001000101100100011,3
000000001111011000111101101010,4
100000001111010000000101101010,1
000000001111000000101100001010,1
000000001111010000110100001011,6
000000001111010000010000001010,1
000000000011011000100101000011,1
000000001011010010100100000011,2
000000000011000010000100000011,1
000000001111011010000101100010,1
000000000111011010100101101010,1
000000000011010010100100100011,1
000000001111000000010100100010,1
010000000111011000100101100011,1
010000001110011000010100011010,1
100000000111001000010100000011,1
010000000011010000000101100010,1
000000001111011000100100010010,2
100000001011000010101101010011,1
010000001101010000011101101010,1
010000001101010000101100011011,1
000000001011001000100100110011,1
000000001011010010011101100010,2
110000001111011000101100001010,1
010000001011011010101100111001,1
010000001011010000111100001010,2
000000001011001000101100101010,2
010000001010010010001100100011,1
000000001111000010100101001011,1
010000001010010000110101001011,1
110000001111000000110100000011,1
010000000011011000100101100010,1
000000001111010010101101101010,5
010000001011000000110100110011,1
000000001111000000110101101011,2
000000001011001010100100000000,1
000000001011001010101100000010,1
010000000011000010110100101011,1
000000001011010010110100001011,3
000000001011010010011100111010,1
000000001011010000100100111010,3
010000001111010000001100101011,2
110000000011010010101100101010,1
000000001110010010000101100011,1
100000001011010000110101011010,1
000000000010010010111100000011,1
000000001010011000100101001011,1
000000000011010010100100001011,1
000000001111010000111100000011,3
110000001011011000101100111011,1
110000001111011010110101100011,2
110000001011010010110100001011,2
010000001011000000100100011011,1
010000001111000000111101000010,1
000000000111011000111100101011,1
110000001111010000100101000011,2
010000001011011000110100100011,5
100000000011001000110101000011,1
010000001111011000100101010010,1
100000001111011000110101001011,2
000000001111010000100100000011,7
000000000011011000000100100011,1
000000001011001000101100110011,1
000000001111000010101101101011,1
000000001011010000010101100011,1
000000001011011010010101000011,2
000000001011010000101101110010,1
110000000111010010000100000011,1
100000001011010000010100101011,1
000000001111010010011100001011,2
010000001111001010110101001011,1
010000001011010000001101000010,2
010000001011010000101100001010,4
010000000111000010110100011010,1
010000000011010010010100001011,1
010000001111011000110101101011,4
100000001111010000101101000011,1
010000001011001010100100001010,1
010000001111010010111100001011,1
010000001011011000100101100011,2
010000001011001000100101001010,1
000000000111011010110100100011,2
100000001111000010110100000010,1
010000001111010000001100111011,1
010000001011001010110100000010,1
000000000111000000001100100010,1
010000001111011000101100101011,2
000000000011011000110101001010,2
010000000011010000101100101010,2
000000001111010000000100001011,4
010000001111001000001101100011,2
110000001111010010010100100011,1
100000001111010010110100000010,1
010000001111001000100100101010,1
100000001011010000011101100011,1
000000001011000010101100001011,1
100000001011000000100100110010,1
000000000110011010011100000011,1
000000001111001000100101100011,2
010000001011010010101000100011,2
000000001111001010110100010011,3
000000001011010000110000101010,1
010000001101010010100100010001,1
000000001011001000101101001010,1
