Result,Count
000000001010011010110000001010,1
100000001101011000010100101010,1
010000000111011010001001101010,1
100000000011011010011100111010,1
000000000001000010100101100010,1
100000000111000010101101100000,1
100000001001011000000101100011,1
000000000011000000100100011001,1
000000000001000010110100100011,1
010000001011001000000100101001,1
000000000111011000010001100010,1
010000001010000010111101101011,2
100000001011001000100000001010,1
100000001111001000100001100011,1
000000001111000010111101000001,2
100000001111001000110101110011,1
100000000111011010011000001010,1
000000000111010010101000000011,1
010000001101000000001101011011,1
110000000111001000011101000010,1
110000000010001000000101101011,1
110000001111011000101000000010,1
110000001011001010110000100011,1
010000001001011000110100100000,1
000000001001000010011100101011,1
010000000010010000110101001010,1
000000001010011010101101111010,1
010000001001010000011100000011,1
010000000110000010100100101010,1
100000001001001000110100100011,1
110000001001001000011100100010,1
010000001000011000100101100011,1
010000000010011000000100010010,1
000000001000000010110100100010,1
010000000010000000010101101010,2
110000000110010000111100001010,1
110000000011000000101000100011,1
010000001011010000100001010010,1
010000000111000000100000100011,1
100000000010011010110101000011,1
110000000011001010011000000010,1
010000000010010000111100000011,1
000000001111000000111001101010,2
100000001101010000100100111011,1
000000001101000010000101001011,1
100000000011010010001100101010,1
010000001011010000010000000001,1
010000001111010000110000111010,1
100000001111011000011001000011,1
010000001001011000001101011010,1
000000001111000000100001110011,1
110000001111000010001100110011,1
010000001010001010010100111010,1
010000001001010010110100100001,1
010000001111011000000100100000,1
110000000111000010101101001011,1
010000000011000010111001011011,1
010000000011001010101101001000,1
100000001110000000111000000010,1
100000001111011010001101011010,1
010000000111000000001100010010,1
000000001111001000100001101001,1
100000000111000000001000001011,1
010000000011011000101101000000,1
000000001111010010001100001001,1
000000001110000000110101110011,2
010000000101010010110000101010,1
010000000110000000010101000011,1
010000001110001010101100101000,1
000000000001010000111100101010,1
010000000011001010000000101011,1
010000001110001010010100001001,1
000000000001001000100101101010,1
010000001110010010010100100010,1
010000000011010010010000111010,1
110000000111011010111101100001,1
100000001111000010110101110010,1
110000001011010010000001001011,1
110000001110010000101000100011,1
100000000011011010010101010011,1
010000001001010010011101111010,1
000000001110000000010101001010,1
000000000110011010111100010011,1
000000001010000000010101000010,1
000000000001001000111101000010,1
010000000010010000111100010011,1
000000001111001010101100000001,1
010000000111010000111101101000,1
000000001001011010100100010010,1
000000000111000010010101011010,1
010000000101001000100100100011,1
000000001011010010000000000010,2
100000001001010000110100000010,1
000000001001000000110101100010,1
000000001010011010110001000011,1
110000001101010010010101001010,1
000000000101010010011101101010,1
010000000010011010100100111011,1
010000001101001010000101111011,1
000000000111011000011100100000,1
000000001011010010110000010010,1
000000001001011000110001100010,1
110000001001011000010101100011,1
000000000010001010010100001010,1
000000001011000010011001101011,1
110000000111011010101101110011,1
000000000011010010001100001001,1
000000001100011000110100000011,1
000000000110000000101101100011,1
010000001101010000000101101010,1
010000000010001000111101000010,1
000000000101001000110101001011,1
010000001110001000111101101001,1
110000001110001010101101001010,1
000000000101010010111101100011,1
100000001001001000101101100011,1
100000001110010010000100000010,1
100000000011000010110100110011,1
000000000010011000111001101011,1
100000001111010000110101000001,1
010000001111000010011101100000,1
110000001011001010101100111010,1
100000001111010010001100110010,1
000000001010010010101100110011,1
010000001011001000010001001011,2
110000001111000010101000000011,1
000000000001001010010101101010,1
000000000111010000011000100010,1
100000000001001000111100011011,1
010000001011010010101101011000,1
100000001011001000111101011010,1
100000000011000010100000001011,1
010000000101010000100101001010,1
000000001111001010011001011010,1
010000001111001000100100111000,1
000000000011011010010101100001,1
010000001001000000011101100010,1
100000001111000000110001110010,1
010000000011010010101000001010,1
010000001011000000011100100000,1
010000001001011010000101001010,1
000000001011011000001101001000,1
100000001011011010010001100010,1
110000001111010000111101111011,2
100000000111010000101101111010,1
000000001110001000101101000010,2
000000001111011010111101100001,1
010000001111011010001100100000,1
100000001010010000010101001010,1
000000001010010010100000101010,1
010000001110001010110101100011,2
000000000011011000001000011010,1
100000001111001010101000010011,1
000000000001010000101100000011,1
100000001110011010010100100010,1
000000001010010010101101110011,1
000000001101011010000000000010,1
100000001001010010111101001010,1
010000000110010000101101111010,1
010000000101011010010101100011,1
010000000110010010110100011011,1
110000001001011010110100001010,1
100000001001011000100101101010,2
000000000011000000101101011000,1
110000001111000000111101110010,1
100000001011011010101100000000,1
010000001111010000110100101001,1
010000000011001010011101010011,1
000000001010011000100000000011,2
100000000101001000010101000011,1
010000001101000010010000001011,1
000000000101001000010101001011,1
100000001111010010110101010010,1
110000000011010010011101110010,1
010000001111001000110000010011,1
100000000111010010111000000011,1
100000001101011000111100000010,1
010000000111010010000001101011,1
010000000011001000011000001011,1
010000001111011010000001000011,1
000000000001010010111101101011,1
010000001110010010001100100010,2
100000001011011010001101110010,1
100000001101011010000100011011,1
010000001011001010010000111011,1
010000001110011010111100010011,1
100000001111010010110001101010,1
010000001110011000111101111011,1
010000000011011010110001001011,1
000000001101000000010100000011,1
010000001101000000000100010011,1
010000000001010000010100000010,1
000000000001011010011100010010,1
010000001001001000101100111011,1
000000001001000010101100111011,1
010000001101011010011100000011,1
110000001111000010111101011011,1
110000000011011010001000000011,1
010000001010000000010101101010,2
010000001111000010110000101010,1
100000000011000010001101101010,1
110000001111010000110000101001,1
100000000011011000101001000001,1
110000001111000000101100000000,1
010000000011010000110000001011,1
110000000111010000110000011011,1
000000001011001000011000110011,1
110000001011011010010101110011,1
010000001111010010110100010001,1
000000000111011000010100010001,1
000000001001001000100101011011,1
000000000111001000101000100011,1
000000000001001000110100011010,1
000000000111001000110000111010,1
110000000110011010110100000011,1
100000001101010010000100100010,1
000000001011011010000101010001,1
000000000101000000010100101011,1
010000000110000010101000101010,1
010000000011011000111000011010,1
010000001101011010110100111010,1
110000001111011010111101100001,1
010000001011011010111001110010,1
010000000011011000000101101000,1
010000000111001010101101110010,1
010000000111010010000000011011,1
010000001111001000100001001010,2
000000000110011010011101111011,1
100000001101001000010101100011,1
000000001110001010110100011011,1
100000000111010000011101110010,1
010000001110000000110000001011,1
000000000111000000100001001010,1
010000000010010000111101001010,1
010000000110001000100100001011,1
110000000111010010011100001011,2
110000001001010000001100000011,1
010000001110001000110100110011,1
010000000011011000111101101001,1
000000001011010000100000010011,1
010000000111000000110001111011,1
000000000011001010111101010001,1
000000001001001010100001100011,1
110000001010010010100101101011,1
000000000011001000000100001001,1
110000001001000000001101101010,1
000000000111010010101101101000,1
110000000111010000010100101011,1
000000001111010010001001001011,1
100000001011010010101001010010,1
010000001101011010000000001011,1
010000000011001010111101111010,2
000000001111000010110100001001,1
110000000111000010110100000010,3
100000001001011010100101100011,2
010000000111000010111001011011,1
110000001110011010111100100011,1
110000000011001010000101100011,1
100000001111010010001100010011,1
110000001001001000110100001010,1
010000001110010000001100110010,1
000000000101001010100000100010,1
100000001111001010001100000001,1
010000001111000010000001001011,1
000000001110010010100100111011,1
010000001011010010110000110010,1
110000000011011000011100010010,1
100000001010011000111100110010,1
010000000011001010000101110011,1
110000001111001010110100111011,1
000000001011011010001100100000,1
000000000011011000011001100010,1
100000001111011010100001000011,1
100000000111000010011101110010,1
100000000101011010101100100010,1
010000001101001010111001001011,1
010000001110010000100001010010,1
100000000010000010110100101010,1
010000001101001010001101101011,1
010000001000000000111100101010,1
000000000101001010010100000011,1
010000000101001010010100010011,1
010000000011001000100001001011,2
110000000111000010010100101001,1
010000001101010010101101110011,1
110000001111010010100000000011,1
010000001001001010001101101011,1
110000001010010010111100011011,1
000000000010000000011100000010,1
100000001110000010100100001010,1
000000000110010010110101011011,1
010000001011000000111000010010,1
000000001110011010111100010011,1
100000001111011010010001001011,1
010000000011001000101001101011,1
000000000011011010100101000000,1
110000000011001000001100001011,1
000000001110010010110100010011,2
010000000101010010010100101010,1
010000001111010000110100001000,1
100000001101010010011101000011,1
110000000001001000001100100011,1
010000000011010000011101010010,2
010000001001001000110100110011,1
000000001111001010111100000001,1
110000000010011010011100100011,1
000000001011001010010101100000,1
100000000001001000110101100011,1
000000001101000010001101101011,2
000000001011001000000000000010,1
100000001011000000101000001011,1
010000001011010000110101011001,1
100000001111010010010100001001,1
000000000110010010000100001010,1
000000000010000000001101100010,1
100000000101000000100101101011,1
110000000011010000110000100010,1
110000000011001010111100111011,1
100000000101000010111100010011,1
110000000110010000101101101011,1
100000000011000010111100000011,1
100000000110010010110101000010,1
100000000111010000110001101011,1
010000001001011010011000101011,1
000000000110010000011100101011,1
010000000010001000110100000010,1
010000001110011010010000101011,1
100000001101011000111100010011,1
000000001110000010010101000010,1
010000001010011010111101010010,1
010000000110011010001101100011,1
010000001101011010111100100000,1
000000001011011010111000010010,1
100000001011011010100001100011,1
100000000011001010001100101001,1
100000000000010000110101000010,1
010000000111011000010001000011,1
110000001011011010101001101011,1
000000001011010000011001110011,1
010000000011010010001001101010,1
010000000001011000101101101010,1
100000000011001000000101010010,1
000000000101011000101100111011,1
000000001100011010110100100011,1
000000001011010010101000111010,1
010000000011011010100100001000,1
000000001101001000011101101010,1
100000000111000000111101011010,1
000000000011011010010101000001,1
100000000111011000001101111010,1
000000001011010010110100111000,1
000000000010010010101100000011,1
010000000110011000001001000011,1
000000001111011010100000011011,1
110000000111011010010101000011,1
000000000101001010101101100010,1
100000000011011010100001001011,1
010000001010010000000100011011,1
000000000011001000100001001011,2
010000001111010010100001111010,1
100000000011011010011101100010,1
110000000001001010101101111011,1
100000001111010000111000001010,1
010000000011000010010101111011,1
000000001110000000000100001010,1
000000001001000010011100001011,1
000000000101010000010001010011,1
100000001111010000100000001011,1
010000000011000010100101011010,1
000000001110001000100101011010,1
000000001010001000010101100011,1
000000001101010000000000000010,1
110000000110011000101101100011,1
100000000001011000000101101011,2
110000000110011010100100011011,1
000000000011001000011101110010,1
100000000111011000101101011011,1
110000001001011000101100101011,1
000000000110010000010100010011,1
110000000110011010101100000010,1
010000000001011000010101100011,1
110000001010001010010000000010,1
100000000101011000000100111010,1
100000001111001010000001001010,1
110000000011000010010100111011,1
100000001111010010100000001011,1
100000000111010000110101111011,1
010000001001011000010101000010,1
010000001011010010110000110001,1
000000001110011010010100111011,1
100000001011000010001100011011,1
010000000010001010111101001010,1
110000001111000010001101010011,1
010000000111001000100001001011,1
000000000011001000011100110010,1
100000000111000000011101100010,1
000000000011001000100100010000,1
100000000011011010100100100001,1
100000000101010010110101100010,1
100000001111000010101100001001,1
010000001111010000101000011010,1
000000001011011010010001110010,1
100000001011010000001100010011,1
010000001111011000001100000001,1
110000001010010010111100001010,1
000000000110011000101100010011,1
100000001101000010101101111010,1
000000000110011000011001000011,1
000000001100011000111101110010,1
010000000110011010101100101010,1
000000001111001010000101111011,1
010000000011011010111101010010,2
010000000111000000010101011010,1
010000000110000000001101001010,1
010000000010010010111101111010,1
010000001010000010101101111010,1
110000001110011000010101101010,1
100000001101011010000100100010,1
110000001111011000011001000010,1
110000001111011000110001000010,1
100000001001010000010101100011,1
110000001000011000010101100010,1
000000000110011010000101000011,1
010000000111001010101100100001,1
000000001011010010111101011000,1
010000000001001000100101001011,1
100000001101011000100101001010,1
000000000010000010110100000010,1
000000001011001010000000001010,1
010000001001011010001000101010,2
100000000011000010011101001010,1
110000001101010010110100010011,1
010000000010000000101100010011,1
010000001110000010000101011011,1
110000001111010000101100101001,1
010000001101001000000100101011,1
010000001001000010101100000011,1
000000000001011010101100011010,1
010000000110000000001100111010,1
010000000001001010001101100011,1
000000001001011010001100110011,1
000000001100010010110100001011,1
000000000001010010011101001011,1
100000000011010010111101110011,1
010000001110001010000100100010,1
100000000011000010010101110011,1
100000001111000000110100011001,1
110000001010010010110100101010,1
010000000010011000100000001010,1
110000001001010010100100101011,1
110000001011011010100000100010,1
010000001011010010011001001010,1
000000001111010110110101001011,1
110000001011011000100001101010,1
000000000101001000011100000011,1
110000001110010010010101000010,1
100000001101011010010101001010,1
110000001011011010000001001011,1
000000000101001000010100000011,1
100000000011011010001100010011,1
010000001011000000111101000001,1
010000001111011000001101001001,1
010000001101011010100100011010,1
110000000010010010000100001011,1
000000001001001010011100000010,1
010000001111011000010000110011,1
100000001010000010000100110010,1
000000001111001010110001000011,3
010000000110000000010101101010,1
010000000011010000110101000000,1
100000001011001010010100011011,1
010000000111010010101001000011,1
010000000101011010011101100010,1
000000001011011000111100010001,1
010000000011001000000001100011,1
100000001101000000110101011011,1
110000001111010000100101111000,1
100000000111011010111001010010,1
110000001111001000110101111010,1
110000001010001000100101101010,1
010000000010010000001101010011,1
010000000011001010000101010010,1
010000000111011010110101001000,1
000000001001011010011000111011,1
100000001001011010010101000010,1
010000001111000010111100101000,1
000000000001011000100100011011,1
010000000111011010001001000011,2
000000000010010010000000101010,1
010000000111011000111001001010,1
000000001011000010010000100011,1
010000000011000000101101001001,1
100000001101011000110101110011,1
000000000011011000110100110001,1
100000001010001010100101101010,1
000000000111001010101001100001,1
010000000000001000110101001011,1
110000001011001010001100001010,1
000000001101011000010000000011,1
010000000111001000110000011011,1
010000001000011000110100001011,1
000000000111011000010100101000,1
100000001011000000111001000010,1
100000001111001000100101111010,1
100000000111010000100000001011,1
110000000111010000010100010011,1
000000000110000000110101000010,1
110000001111000010000101000010,1
010000001101010000010101110010,1
000000001111011010000100111001,1
110000000011000010100101101011,1
110000001001000000011100001010,1
010000000010010000010100000011,1
000000001010000000011101100011,1
010000000110010000000001101010,1
010000000101000010000101100010,1
010000001101010010101100100001,1
010000001010011010111100011010,1
010000000101010000000101101010,1
110000001011010010101001111011,1
010000001011000010000000001010,2
010000001011010000111001110011,1
010000001100011000000101101011,1
010000001111011000011001000011,1
000000000011011000000101001000,1
010000000010011010101101100010,1
000000000111010000110100110001,1
100000001110010000010101011011,1
110000001011001000101000100011,1
100000000101011010111000001011,1
100000000011001010000100101011,1
110000001101000010110101110010,1
010000001010000000110101011010,1
010000001011010000101100000000,1
000000000101000000110101101010,1
010000000010011000000100101011,1
110000000111010000101100011011,1
000000001111001010010001001010,1
000000000111010000010000001010,1
000000000011001000011001101011,1
110000000011010000100100010010,1
100000000011001000100000100011,1
000000000001011000010100101010,1
000000000010010010000101101010,1
110000001011001010010100100011,1
110000000111001010111000101011,1
000000001011001010111101001001,1
000000001011000010111101101000,1
000000001010011000111000000011,1
000000000110011000000100001000,1
100000001011010010100100000001,1
100000000110010010110100100010,1
010000000011001010011100110010,1
010000000111011010001101111011,1
110000001111010010110101100001,1
010000001111001000001001101010,1
010000001111010010101001010010,1
110000000011011000101101111011,1
000000001010010000010101101011,1
000000001111010010010000010010,1
010000000011011000101000101011,1
110000000110010000110100100010,1
010000001101011010001100001011,1
010000001101010010011100110011,1
100000001110000000011101001011,1
010000000111010000010101000000,1
010000000111001000110001101010,1
010000001001001010111100010010,1
000000001011011000001101000000,1
010000000110000010110101101010,1
000000000101010000001100000011,1
100000000010001000101100000010,1
110000000111000000000101010011,1
010000000111001010110001011011,1
000000001111001000110100000001,1
000000000101001000100100010011,1
000000000011010000010001100010,1
100000000001000000101101001011,1
010000001001011010000101000011,1
110000000011010010000101000010,1
100000001111010000011101010010,1
010000001110010010010101000011,2
000000001011001010000001001010,1
000000001101000010101100111011,1
010000000010001000110100001011,2
100000001111011010111001100010,2
010000000011000000111001011010,1
110000000111001010101101100010,1
010000000010011000010100101011,1
000000001011010010011000011011,1
110000001011001010101100110011,1
100000001011010000000100010001,1
010000000101000010110100001011,1
100000001010000000110100000001,1
000000000110011010101100001011,2
100000001110010000110100001010,1
100000000111001000001101001010,1
000000000011001010101100101001,1
110000001111010000110000010010,1
100000001001010000011000101010,1
010000000001001000111100101011,1
000000001110010010111101010011,1
100000000011010010101001101011,1
010000001110011010101000001011,1
010000001011000010001101011011,2
100000000101010010101101000011,1
000000000110001010100100101011,1
010000000010010000111101000011,1
010000001010001000000101101011,1
000000000011011000000100100000,2
010000001101001000001101111010,1
000000001001000000111101101011,3
110000000011011010011101001011,1
100000001110010010000101101011,2
000000001011001010101000001010,1
010000001011000010011100101001,1
010000000000000010000100001010,1
110000000110010010101100100010,1
000000001010001000111101101001,1
010000000001010010011100001011,1
100000000011011010001100100011,2
100000001011000010001101010010,1
010000000110011000100100110010,1
110000000011011010000100011010,1
110000001011011010001101010011,1
000000001011001010111001101011,1
000000001001011010111001001011,1
110000000010010010000000100011,1
110000000111001000100001001010,1
000000001010011010101100010010,1
000000001111010010110100110001,1
000000000101000010001100101011,1
010000000011011010000001001010,1
100000001111001010010001000011,1
000000001010011010101001101011,1
000000001100011010100100000011,1
000000000001010000110100110010,1
110000001111001010001101000010,1
010000001010011010111001101010,1
010000001101001000010101111011,1
000000001110011000010100010011,2
010000001011010010111000010010,1
010000000010010010111101101010,1
010000000011011000010101011010,1
010000001001001000001100011010,1
000000000111010000000000000010,1
010000000011010010101001001010,1
010000000001011010101101001011,1
000000000111011000111000010011,1
000000000111001010011101010010,1
010000001111010000101101101000,1
000000001011011000011101000000,2
100000000111001000111000100011,1
110000000010011000100100100011,1
000000000101011010100100100011,1
000000001011000000110101111000,1
010000000111011000100000010010,1
010000000001001000001100001011,1
110000001111010010100100001001,1
110000001011010000011101100001,1
000000001001000010100101011010,1
100000000111000000001101000011,1
000000001101000000101100110010,1
000000000010000010000101010010,1
010000001011011000110100011001,1
000000001110001000111101011010,1
000000000010010000011101100011,2
010000001001001010011101000010,1
100000001011001010101000001010,1
010000000111010010101001110010,1
100000000011011000100001011010,1
000000001001001010111100111011,1
000000001111000000000000001011,1
000000000011011000111001111010,1
010000001011000000101001000010,1
010000001011000010101001000011,1
010000001010000010111000001011,1
110000001011001010001101111010,1
000000001111010010000000010011,1
010000000110000000110101000010,1
010000000110010000000100100011,1
100000000011000010000101001011,1
010000001111011000111001010010,1
100000001011001000110001101011,1
010000000010001000110100000011,1
110000000100001000000100011010,1
000000000101001010001101001011,1
010000001110011010010100001010,1
110000001010011010100100011011,1
010000001001011000100100010011,1
100000000111001010111100101010,1
100000001111000010111000000010,1
000000001001000010011100100010,1
000000000011000010110100101001,1
100000001011010000011100100001,1
110000000111011010100000100011,1
110000001011011010101000000011,1
100000001101001000110100100011,1
000000000110010010001101100000,1
000000001111010000100100110000,1
000000000110010010000100111011,1
100000001101011010010100101011,1
000000000010011000000100111010,1
000000001110001000010100101010,1
010000001111011010100001010010,1
000000001001001000010101001010,1
110000000111010010100100111000,1
100000001011010000111001000011,1
110000000010011010110101100010,1
010000001110000010000100000010,1
100000000110000000111100101010,1
000000000110001000010101001011,1
000000000011000000100000100011,1
010000000010011010110101100011,1
110000001111010000100000111010,1
110000001001000010001101100010,1
100000001111001000000100000000,1
110000000011010000001101100010,1
110000000011001010110000000011,1
010000000111001000101001001011,1
010000000011010010110101100001,1
110000000100011000100101100011,1
100000000011010000111100101000,1
110000000011000010000100100010,1
000000000110000010110100100010,1
000000000111011000011001001011,1
000000000001011000110001101011,1
000000000110011000000100101011,1
110000000001011000110100000011,2
110000000011000000000100110010,1
000000001101001000001101100010,1
010000001011010000101101110001,1
000000000111001000011001000010,1
100000001010010010000100000011,1
000000001101011000011100111011,1
010000001100011000100101110011,1
110000000100011000101100010010,1
010000001011001010011100110000,1
000000001101000010111101000011,1
110000001010010010010100000011,1
110000001111010010110100000001,1
100000000110010000100100110011,1
010000000001010010010101100010,1
000000000011011000000000001010,1
000000001110000000001100001010,1
010000001110010000010101110011,1
000000001111011000001100101001,2
010000000011001000110100010010,3
000000001111011000111001010010,1
000000000011010000110000110010,1
100000000110000010000100000011,1
100000001110010000011100000011,1
100000001111011000001100101001,1
010000001011001000101001101010,1
000000000111011010000101101001,1
110000001111010010001101010010,1
110000001001000010100101001010,1
000000001011010010111100011001,1
010000000101001010100101010000,1
010000001011000000011101000001,1
000000000010011000110001101011,2
010000000110000010100100011010,1
110000001111001010000100000011,1
000000001001001010011001010010,1
000000001100000000011100000010,1
110000000101000000100101100010,1
100000001011011000110100100000,1
100000001001011000101100111011,1
110000000101001010100100000011,1
100000001001000000101100000011,1
000000000010001010111101100010,1
010000001111000000111101001001,1
000000001110011010011101101010,1
110000001011001010100000001011,2
110000000001010010000100100011,1
110000000111011000100100101000,1
110000000011010000001101010011,1
010000001101011000000100110010,1
000000001011000010110100101000,1
000000001000010010101100100010,1
010000001111001000100100011001,1
010000000110011000011100111010,1
000000000011010000101101100001,1
000000001101010010111000000010,1
010000000111001000111000001011,1
000000000110011000001101100010,1
010000000011001000010100010011,1
000000000110011000011100100011,1
110000001111000010000100011011,1
100000001001011010010100000010,1
100000001111011010010101010010,1
010000000011010000000100010001,1
000000001011000010001101010011,1
010000001110011010010101000010,1
010000001111011010110000110011,1
110000001011001000100100011011,2
010000000011011000111101000001,2
000000000001001010000101101011,1
000000001011000010101001001010,1
100000000111000000111101010011,1
000000000001001010101100001011,1
000000000011011010011001101010,1
010000000111011000100101101000,2
000000000111011010101001100010,1
010000001110011000100001001010,1
110000000101000010010100101010,1
000000001011000000101101100001,1
110000001011010000110100100000,1
010000000101001010110101100011,1
000000001001010000110001101011,1
010000001001011010110101011010,1
100000000101010000110100111010,1
010000000001001000010100100010,1
100000000111010000001100110011,1
110000000111010000111100011011,1
110000001111001000100101111011,1
010000000011011010101101100000,1
000000000111011010101100111000,1
100000000001010010110101010010,1
100000000101011010100100010010,1
010000000010011010111100000010,1
000000001111010000111100010001,1
