Result,Count
11101,61
01101,53
00011,70
00111,66
01100,58
01000,62
01001,71
00101,62
11010,76
10001,80
10110,57
00100,69
01010,75
00010,65
11001,51
00000,70
10011,72
01110,68
11000,65
10010,50
10101,57
10100,85
10111,56
00110,63
00001,50
11100,75
01111,55
11110,68
01011,57
11111,63
11011,66
10000,52
